student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,actual_dropout_flag
CRM-03225,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,74.65,1
CRM-03226,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,71.95,0
CRM-03227,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.75,0
CRM-03228,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Mailed check,56.3,0
CRM-03229,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Electronic check,105.25,0
CRM-03230,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,94.2,1
CRM-03231,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.55,0
CRM-03232,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,84.45,0
CRM-03233,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Mailed check,53.65,0
CRM-03234,Male,1,1,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,29.9,0
CRM-03235,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.7,0
CRM-03236,Female,0,0,0,0,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),43.7,0
CRM-03237,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,0,Electronic check,55.3,0
CRM-03238,Male,0,1,1,1,0,Limited access,Multi-year commitment,1,Credit card (automatic),19.85,0
CRM-03239,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Credit card (automatic),19.65,0
CRM-03240,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,49.45,0
CRM-03241,Female,0,1,0,1,1,High bandwidth,Annual commitment,0,Bank transfer (automatic),106.55,1
CRM-03242,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.1,1
CRM-03243,Male,0,0,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.45,0
CRM-03244,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,39.7,0
CRM-03245,Male,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Credit card (automatic),54.5,0
CRM-03246,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Electronic check,83.8,1
CRM-03247,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,55.15,1
CRM-03248,Female,0,0,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),111.6,0
CRM-03249,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,86.65,1
CRM-03250,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Mailed check,55.55,0
CRM-03251,Male,0,1,0,1,0,Limited access,Annual commitment,1,Mailed check,20.55,0
CRM-03252,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),106.75,1
CRM-03253,Male,0,1,1,1,1,Standard bandwidth,Annual commitment,1,Mailed check,62.1,0
CRM-03254,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),104.5,0
CRM-03255,Male,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,101.8,0
CRM-03256,Female,1,1,1,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),110.6,0
CRM-03257,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),84.9,0
CRM-03258,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,93.2,0
CRM-03259,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,24.4,0
CRM-03260,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Credit card (automatic),70.55,0
CRM-03261,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,78.45,1
CRM-03262,Female,0,1,1,1,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),85.0,0
CRM-03263,Female,0,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,87.45,1
CRM-03264,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),85.8,0
CRM-03265,Female,0,0,1,1,0,High bandwidth,Open enrollment,1,Electronic check,91.1,0
CRM-03266,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,70.75,1
CRM-03267,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),20.1,0
CRM-03268,Male,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,20.05,0
CRM-03269,Male,0,1,1,1,1,Standard bandwidth,Annual commitment,0,Mailed check,74.8,0
CRM-03270,Male,0,0,0,1,1,Limited access,Annual commitment,0,Credit card (automatic),24.8,0
CRM-03271,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,100.85,0
CRM-03272,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,101.35,1
CRM-03273,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,81.7,1
CRM-03274,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,68.25,1
CRM-03275,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,105.1,0
CRM-03276,Female,0,1,0,1,0,Limited access,Multi-year commitment,0,Mailed check,20.4,0
CRM-03277,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,79.15,1
CRM-03278,Male,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,20.0,0
CRM-03279,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),79.4,0
CRM-03280,Male,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),57.2,0
CRM-03281,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,0,Electronic check,58.6,0
CRM-03282,Male,0,1,0,1,0,High bandwidth,Multi-year commitment,1,Electronic check,94.8,0
CRM-03283,Male,0,1,0,1,1,High bandwidth,Annual commitment,0,Bank transfer (automatic),102.5,0
CRM-03284,Female,0,1,1,1,0,Limited access,Annual commitment,1,Credit card (automatic),20.35,0
CRM-03285,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.9,0
CRM-03286,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),69.2,0
CRM-03287,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.45,1
CRM-03288,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Electronic check,100.95,1
CRM-03289,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.85,0
CRM-03290,Female,0,0,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),88.5,0
CRM-03291,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Mailed check,35.0,0
CRM-03292,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,55.15,0
CRM-03293,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),50.95,0
CRM-03294,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,64.0,0
CRM-03295,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Mailed check,69.1,1
CRM-03296,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),80.2,0
CRM-03297,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),49.3,0
CRM-03298,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),84.35,0
CRM-03299,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.05,0
CRM-03300,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),117.2,0
CRM-03301,Female,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,20.1,0
CRM-03302,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.6,1
CRM-03303,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,103.45,1
CRM-03304,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),77.95,1
CRM-03305,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,109.95,0
CRM-03306,Male,1,0,0,1,1,High bandwidth,Open enrollment,0,Electronic check,94.75,0
CRM-03307,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,80.0,0
CRM-03308,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,0,Electronic check,79.65,0
CRM-03309,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Mailed check,25.2,0
CRM-03310,Female,0,0,0,1,0,Limited access,Annual commitment,0,Credit card (automatic),19.9,0
CRM-03311,Female,1,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,78.45,1
CRM-03312,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,44.8,0
CRM-03313,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.3,0
CRM-03314,Male,0,0,0,1,0,Limited access,Open enrollment,0,Electronic check,19.2,0
CRM-03315,Female,0,0,0,1,0,High bandwidth,Annual commitment,0,Electronic check,80.05,0
CRM-03316,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),107.35,0
CRM-03317,Female,0,1,0,0,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),47.85,0
CRM-03318,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),70.8,0
CRM-03319,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Mailed check,29.5,1
CRM-03320,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,70.75,1
CRM-03321,Male,1,1,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),59.1,0
CRM-03322,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Mailed check,25.55,0
CRM-03323,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.45,1
CRM-03324,Female,0,0,1,1,0,Limited access,Open enrollment,0,Mailed check,20.25,0
CRM-03325,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Electronic check,75.55,0
CRM-03326,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.65,1
CRM-03327,Male,1,0,0,1,0,Standard bandwidth,Annual commitment,1,Credit card (automatic),70.15,1
CRM-03328,Male,0,1,0,1,1,High bandwidth,Annual commitment,0,Electronic check,95.3,0
CRM-03329,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.25,0
CRM-03330,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,50.3,0
CRM-03331,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,97.8,1
CRM-03332,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.85,0
CRM-03333,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,46.3,1
CRM-03334,Male,0,0,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.35,0
CRM-03335,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,106.3,1
CRM-03336,Male,0,0,0,1,1,Limited access,Open enrollment,0,Electronic check,25.0,0
CRM-03337,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.3,0
CRM-03338,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.35,0
CRM-03339,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.4,1
CRM-03340,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),88.0,0
CRM-03341,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),83.15,1
CRM-03342,Female,1,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,43.8,0
CRM-03343,Male,0,0,0,0,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),62.05,0
CRM-03344,Female,0,0,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),20.1,0
CRM-03345,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,74.15,1
CRM-03346,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,101.35,0
CRM-03347,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,84.05,0
CRM-03348,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,20.9,0
CRM-03349,Female,1,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,105.9,0
CRM-03350,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,99.5,1
CRM-03351,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,44.15,1
CRM-03352,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,53.9,1
CRM-03353,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,85.45,1
CRM-03354,Male,0,1,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),85.05,0
CRM-03355,Female,0,0,0,0,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),44.1,0
CRM-03356,Female,0,1,0,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),90.2,0
CRM-03357,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,0,Mailed check,50.85,1
CRM-03358,Female,0,0,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,59.2,1
CRM-03359,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,53.45,0
CRM-03360,Male,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.95,0
CRM-03361,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,83.2,1
CRM-03362,Female,1,0,0,1,1,Standard bandwidth,Open enrollment,0,Credit card (automatic),74.65,0
CRM-03363,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,54.9,1
CRM-03364,Male,0,1,0,0,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),57.5,0
CRM-03365,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,103.9,1
CRM-03366,Male,0,0,0,1,0,Limited access,Multi-year commitment,0,Mailed check,19.65,0
CRM-03367,Male,0,1,0,1,0,High bandwidth,Annual commitment,1,Electronic check,93.8,0
CRM-03368,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Mailed check,89.25,0
CRM-03369,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,94.15,0
CRM-03370,Female,1,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,55.6,0
CRM-03371,Female,0,1,1,0,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),48.7,0
CRM-03372,Female,0,1,1,1,0,Limited access,Open enrollment,1,Mailed check,19.25,1
CRM-03373,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),104.9,0
CRM-03374,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,75.45,1
CRM-03375,Female,1,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,54.85,1
CRM-03376,Female,0,1,1,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.9,0
CRM-03377,Female,0,1,1,1,0,Limited access,Open enrollment,1,Mailed check,19.4,0
CRM-03378,Male,0,1,0,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),25.05,0
CRM-03379,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,84.45,0
CRM-03380,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.3,0
CRM-03381,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.1,1
CRM-03382,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),79.85,0
CRM-03383,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Credit card (automatic),25.55,0
CRM-03384,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.5,1
CRM-03385,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,73.75,1
CRM-03386,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,96.05,1
CRM-03387,Female,0,1,0,1,1,Standard bandwidth,Annual commitment,1,Electronic check,68.4,0
CRM-03388,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.65,0
CRM-03389,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,55.15,0
CRM-03390,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Mailed check,70.6,0
CRM-03391,Male,0,1,0,1,0,Limited access,Annual commitment,0,Credit card (automatic),19.95,0
CRM-03392,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.0,0
CRM-03393,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Mailed check,44.1,0
CRM-03394,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),107.6,0
CRM-03395,Male,0,0,0,1,1,Standard bandwidth,Annual commitment,0,Electronic check,61.55,0
CRM-03396,Male,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),90.7,0
CRM-03397,Female,0,1,1,1,0,High bandwidth,Annual commitment,0,Credit card (automatic),99.25,0
CRM-03398,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Electronic check,91.7,0
CRM-03399,Female,0,1,1,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),100.7,0
CRM-03400,Female,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),78.45,0
CRM-03401,Male,0,0,0,1,1,High bandwidth,Open enrollment,0,Bank transfer (automatic),84.3,0
CRM-03402,Female,0,0,0,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),19.55,0
CRM-03403,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,88.95,1
CRM-03404,Female,0,0,0,1,0,Limited access,Open enrollment,0,Credit card (automatic),20.45,0
CRM-03405,Female,0,0,1,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),55.6,0
CRM-03406,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),86.8,0
CRM-03407,Female,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,20.95,0
CRM-03408,Female,1,1,0,1,0,Limited access,Multi-year commitment,1,Bank transfer (automatic),20.05,0
CRM-03409,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),50.7,1
CRM-03410,Female,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,113.65,0
CRM-03411,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),53.4,1
CRM-03412,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,101.9,1
CRM-03413,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,59.5,0
CRM-03414,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),87.8,0
CRM-03415,Female,0,0,0,0,0,Standard bandwidth,Multi-year commitment,0,Mailed check,41.9,0
CRM-03416,Female,0,1,1,1,1,High bandwidth,Annual commitment,1,Electronic check,83.0,1
CRM-03417,Male,0,0,1,1,0,Standard bandwidth,Open enrollment,1,Mailed check,69.85,0
CRM-03418,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),56.3,0
CRM-03419,Male,0,1,0,1,1,High bandwidth,Open enrollment,0,Electronic check,109.55,0
CRM-03420,Male,0,1,1,1,0,High bandwidth,Multi-year commitment,1,Mailed check,92.15,0
CRM-03421,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),69.5,0
CRM-03422,Female,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),97.0,0
CRM-03423,Female,0,0,0,0,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),58.35,0
CRM-03424,Male,0,0,1,1,0,Standard bandwidth,Open enrollment,0,Mailed check,50.6,1
CRM-03425,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.5,1
CRM-03426,Female,0,1,1,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),70.4,0
CRM-03427,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.8,1
CRM-03428,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,94.3,0
CRM-03429,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),93.8,1
CRM-03430,Female,0,1,1,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),19.55,0
CRM-03431,Male,0,0,1,1,0,High bandwidth,Annual commitment,0,Electronic check,95.95,0
CRM-03432,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,101.05,1
CRM-03433,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),94.8,0
CRM-03434,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,107.75,0
CRM-03435,Female,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Mailed check,54.6,0
CRM-03436,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),71.3,0
CRM-03437,Male,0,0,0,1,0,Limited access,Annual commitment,1,Bank transfer (automatic),19.5,0
CRM-03438,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),56.3,0
CRM-03439,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,94.7,1
CRM-03440,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),104.15,1
CRM-03441,Female,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),90.55,0
CRM-03442,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,1,Mailed check,60.8,0
CRM-03443,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),98.8,0
CRM-03444,Male,1,1,0,1,0,High bandwidth,Annual commitment,1,Credit card (automatic),98.15,0
CRM-03445,Male,0,1,0,0,0,Standard bandwidth,Annual commitment,0,Mailed check,35.35,0
CRM-03446,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,103.15,0
CRM-03447,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Electronic check,107.75,0
CRM-03448,Male,0,0,0,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),81.4,0
CRM-03449,Male,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),61.45,1
CRM-03450,Female,0,1,1,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),95.7,0
CRM-03451,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,104.8,0
CRM-03452,Male,1,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),70.95,0
CRM-03453,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,44.95,0
CRM-03454,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Electronic check,97.65,0
CRM-03455,Female,1,1,1,0,0,Standard bandwidth,Open enrollment,1,Mailed check,35.65,0
CRM-03456,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,90.55,1
