session_id,prospect_id,session_date,week_start,audience_segment,market,primary_device,session_order,sessions_in_journey,touch_pattern,channel_group,journey_path,visitor_status,engaged_session_flag,lead_event_flag,lead_flag,enrollment_equivalent_flag,session_quality_score,session_duration_seconds,pageviews,touch_role,first_touch_credit,last_touch_credit,linear_credit,transaction_revenue
MKG-00981-S2,MKG-00981,2021-01-07,2021-01-04,Research-Heavy Browsers,Core Market,Mobile,2,4,Four-plus,Paid Social,Email > Paid Social > Email > Paid Search,Returning,1,0,1,0,70,242,6,Assist,0.0,0.0,0.0,0.0
MKG-00981-S3,MKG-00981,2021-01-09,2021-01-04,Research-Heavy Browsers,Core Market,Mobile,3,4,Four-plus,Email,Email > Paid Social > Email > Paid Search,Returning,0,0,1,0,72,263,6,Assist,0.0,0.0,0.0,0.0
MKG-00981-S4,MKG-00981,2021-01-11,2021-01-11,Research-Heavy Browsers,Core Market,Mobile,4,4,Four-plus,Paid Search,Email > Paid Social > Email > Paid Search,Returning,1,1,1,0,72,253,8,Last session,0.0,0.0,0.0,0.0
MKG-00982-S1,MKG-00982,2020-12-01,2020-11-30,Promo Responders,Regional Market,Desktop,1,1,Single-touch,Organic Search,Organic Search,New,0,1,1,0,82,250,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00983-S1,MKG-00983,2020-12-14,2020-12-14,Cross-Border Shoppers,International Market,Tablet,1,5,Four-plus,Organic Search,Organic Search > Email > Paid Search > Referral > Referral,New,1,0,1,0,78,313,7,First touch,1.0,0.0,0.2,0.0
MKG-00983-S2,MKG-00983,2020-12-23,2020-12-21,Cross-Border Shoppers,International Market,Tablet,2,5,Four-plus,Email,Organic Search > Email > Paid Search > Referral > Referral,Returning,1,1,1,0,91,299,5,Assist,0.0,0.0,0.2,0.0
MKG-00983-S3,MKG-00983,2020-12-25,2020-12-21,Cross-Border Shoppers,International Market,Tablet,3,5,Four-plus,Paid Search,Organic Search > Email > Paid Search > Referral > Referral,Returning,1,0,1,0,79,253,6,Assist,0.0,0.0,0.2,0.0
MKG-00983-S4,MKG-00983,2020-12-27,2020-12-21,Cross-Border Shoppers,International Market,Tablet,4,5,Four-plus,Referral,Organic Search > Email > Paid Search > Referral > Referral,Returning,1,0,1,0,70,358,8,Assist,0.0,0.0,0.2,0.0
MKG-00983-S5,MKG-00983,2020-12-31,2020-12-28,Cross-Border Shoppers,International Market,Tablet,5,5,Four-plus,Referral,Organic Search > Email > Paid Search > Referral > Referral,Returning,1,0,1,1,86,293,7,Closer,0.0,1.0,0.2,145.69
MKG-00984-S1,MKG-00984,2021-01-04,2021-01-04,Promo Responders,Regional Market,Mobile,1,2,Two-touch,Paid Search,Paid Search > Paid Search,New,0,0,1,0,64,232,4,First touch,0.0,0.0,0.0,0.0
MKG-00984-S2,MKG-00984,2021-01-07,2021-01-04,Promo Responders,Regional Market,Mobile,2,2,Two-touch,Paid Search,Paid Search > Paid Search,Returning,1,1,1,0,75,314,7,Last session,0.0,0.0,0.0,0.0
MKG-00985-S1,MKG-00985,2020-11-17,2020-11-16,Cross-Border Shoppers,International Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Email > Referral,New,0,0,1,0,66,213,4,First touch,0.0,0.0,0.0,0.0
MKG-00985-S2,MKG-00985,2020-11-24,2020-11-23,Cross-Border Shoppers,International Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Email > Referral,Returning,0,0,1,0,74,284,6,Assist,0.0,0.0,0.0,0.0
MKG-00985-S3,MKG-00985,2020-11-30,2020-11-30,Cross-Border Shoppers,International Market,Mobile,3,4,Four-plus,Email,Paid Search > Organic Search > Email > Referral,Returning,1,0,1,0,81,312,8,Assist,0.0,0.0,0.0,0.0
MKG-00985-S4,MKG-00985,2020-12-06,2020-11-30,Cross-Border Shoppers,International Market,Mobile,4,4,Four-plus,Referral,Paid Search > Organic Search > Email > Referral,Returning,1,1,1,0,79,272,6,Last session,0.0,0.0,0.0,0.0
MKG-00986-S1,MKG-00986,2021-01-03,2020-12-28,Research-Heavy Browsers,National Market,Mobile,1,4,Four-plus,Organic Search,Organic Search > Paid Search > Paid Social > Paid Search,New,1,0,1,0,85,303,6,First touch,0.0,0.0,0.0,0.0
MKG-00986-S2,MKG-00986,2021-01-05,2021-01-04,Research-Heavy Browsers,National Market,Mobile,2,4,Four-plus,Paid Search,Organic Search > Paid Search > Paid Social > Paid Search,Returning,1,1,1,0,76,269,6,Assist,0.0,0.0,0.0,0.0
MKG-00986-S3,MKG-00986,2021-01-10,2021-01-04,Research-Heavy Browsers,National Market,Mobile,3,4,Four-plus,Paid Social,Organic Search > Paid Search > Paid Social > Paid Search,Returning,1,0,1,0,76,221,6,Assist,0.0,0.0,0.0,0.0
MKG-00986-S4,MKG-00986,2021-01-11,2021-01-11,Research-Heavy Browsers,National Market,Mobile,4,4,Four-plus,Paid Search,Organic Search > Paid Search > Paid Social > Paid Search,Returning,1,0,1,0,78,310,7,Last session,0.0,0.0,0.0,0.0
MKG-00987-S1,MKG-00987,2020-11-09,2020-11-09,Brand Returners,Regional Market,Desktop,1,1,Single-touch,Paid Social,Paid Social,New,1,0,0,0,70,180,5,Single-touch,0.0,0.0,0.0,0.0
MKG-00988-S1,MKG-00988,2021-01-01,2020-12-28,Research-Heavy Browsers,Core Market,Tablet,1,2,Two-touch,Paid Search,Paid Search > Email,New,0,1,1,0,53,249,5,First touch,0.0,0.0,0.0,0.0
MKG-00988-S2,MKG-00988,2021-01-05,2021-01-04,Research-Heavy Browsers,Core Market,Tablet,2,2,Two-touch,Email,Paid Search > Email,Returning,1,0,1,0,80,234,7,Last session,0.0,0.0,0.0,0.0
MKG-00989-S1,MKG-00989,2020-11-16,2020-11-16,Promo Responders,National Market,Desktop,1,2,Two-touch,Email,Email > Email,New,0,0,1,0,75,278,5,First touch,0.0,0.0,0.0,0.0
MKG-00989-S2,MKG-00989,2020-11-21,2020-11-16,Promo Responders,National Market,Desktop,2,2,Two-touch,Email,Email > Email,Returning,1,1,1,0,98,303,7,Last session,0.0,0.0,0.0,0.0
MKG-00990-S1,MKG-00990,2020-11-02,2020-11-02,Promo Responders,National Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Direct > Organic Search,New,0,0,1,0,50,225,5,First touch,1.0,0.0,0.25,0.0
MKG-00990-S2,MKG-00990,2020-11-09,2020-11-09,Promo Responders,National Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Direct > Organic Search,Returning,1,1,1,0,80,335,8,Assist,0.0,0.0,0.25,0.0
MKG-00990-S3,MKG-00990,2020-11-13,2020-11-09,Promo Responders,National Market,Mobile,3,4,Four-plus,Direct,Paid Search > Organic Search > Direct > Organic Search,Returning,1,0,1,0,72,342,6,Assist,0.0,0.0,0.25,0.0
MKG-00990-S4,MKG-00990,2020-11-17,2020-11-16,Promo Responders,National Market,Mobile,4,4,Four-plus,Organic Search,Paid Search > Organic Search > Direct > Organic Search,Returning,1,0,1,1,94,337,6,Closer,0.0,1.0,0.25,134.96
MKG-00991-S1,MKG-00991,2020-11-09,2020-11-09,Brand Returners,National Market,Desktop,1,5,Four-plus,Paid Search,Paid Search > Paid Search > Direct > Organic Search > Direct,New,0,0,0,0,68,255,3,First touch,0.0,0.0,0.0,0.0
MKG-00991-S2,MKG-00991,2020-11-17,2020-11-16,Brand Returners,National Market,Desktop,2,5,Four-plus,Paid Search,Paid Search > Paid Search > Direct > Organic Search > Direct,Returning,1,0,0,0,84,320,6,Assist,0.0,0.0,0.0,0.0
MKG-00991-S3,MKG-00991,2020-11-25,2020-11-23,Brand Returners,National Market,Desktop,3,5,Four-plus,Direct,Paid Search > Paid Search > Direct > Organic Search > Direct,Returning,0,0,0,0,66,215,5,Assist,0.0,0.0,0.0,0.0
MKG-00991-S4,MKG-00991,2020-11-27,2020-11-23,Brand Returners,National Market,Desktop,4,5,Four-plus,Organic Search,Paid Search > Paid Search > Direct > Organic Search > Direct,Returning,1,0,0,0,98,335,9,Assist,0.0,0.0,0.0,0.0
MKG-00991-S5,MKG-00991,2020-12-02,2020-11-30,Brand Returners,National Market,Desktop,5,5,Four-plus,Direct,Paid Search > Paid Search > Direct > Organic Search > Direct,Returning,1,0,0,0,88,234,8,Last session,0.0,0.0,0.0,0.0
MKG-00992-S1,MKG-00992,2020-12-16,2020-12-14,Brand Returners,National Market,Desktop,1,2,Two-touch,Direct,Direct > Email,New,1,0,1,0,79,301,5,First touch,1.0,0.0,0.5,0.0
MKG-00992-S2,MKG-00992,2020-12-18,2020-12-14,Brand Returners,National Market,Desktop,2,2,Two-touch,Email,Direct > Email,Returning,1,1,1,1,98,331,7,Closer,0.0,1.0,0.5,158.06
MKG-00993-S1,MKG-00993,2020-11-06,2020-11-02,Brand Returners,Core Market,Desktop,1,2,Two-touch,Organic Search,Organic Search > Referral,New,0,0,0,0,78,283,7,First touch,0.0,0.0,0.0,0.0
MKG-00993-S2,MKG-00993,2020-11-12,2020-11-09,Brand Returners,Core Market,Desktop,2,2,Two-touch,Referral,Organic Search > Referral,Returning,0,0,0,0,69,303,6,Last session,0.0,0.0,0.0,0.0
MKG-00994-S1,MKG-00994,2020-12-29,2020-12-28,Brand Returners,Core Market,Mobile,1,4,Four-plus,Email,Email > Email > Referral > Organic Search,New,0,1,1,0,65,252,5,First touch,1.0,0.0,0.25,0.0
MKG-00994-S2,MKG-00994,2021-01-01,2020-12-28,Brand Returners,Core Market,Mobile,2,4,Four-plus,Email,Email > Email > Referral > Organic Search,Returning,1,0,1,0,88,248,5,Assist,0.0,0.0,0.25,0.0
MKG-00994-S3,MKG-00994,2021-01-04,2021-01-04,Brand Returners,Core Market,Mobile,3,4,Four-plus,Referral,Email > Email > Referral > Organic Search,Returning,1,0,1,0,73,293,6,Assist,0.0,0.0,0.25,0.0
MKG-00994-S4,MKG-00994,2021-01-07,2021-01-04,Brand Returners,Core Market,Mobile,4,4,Four-plus,Organic Search,Email > Email > Referral > Organic Search,Returning,0,0,1,1,92,348,6,Closer,0.0,1.0,0.25,113.03
MKG-00995-S1,MKG-00995,2020-11-16,2020-11-16,Research-Heavy Browsers,Core Market,Desktop,1,4,Four-plus,Paid Social,Paid Social > Organic Search > Referral > Paid Search,New,1,0,0,0,74,190,3,First touch,0.0,0.0,0.0,0.0
MKG-00995-S2,MKG-00995,2020-11-20,2020-11-16,Research-Heavy Browsers,Core Market,Desktop,2,4,Four-plus,Organic Search,Paid Social > Organic Search > Referral > Paid Search,Returning,1,0,0,0,95,352,6,Assist,0.0,0.0,0.0,0.0
MKG-00995-S3,MKG-00995,2020-11-28,2020-11-23,Research-Heavy Browsers,Core Market,Desktop,3,4,Four-plus,Referral,Paid Social > Organic Search > Referral > Paid Search,Returning,1,0,0,0,87,289,6,Assist,0.0,0.0,0.0,0.0
MKG-00995-S4,MKG-00995,2020-12-06,2020-11-30,Research-Heavy Browsers,Core Market,Desktop,4,4,Four-plus,Paid Search,Paid Social > Organic Search > Referral > Paid Search,Returning,1,0,0,0,95,342,7,Last session,0.0,0.0,0.0,0.0
MKG-00996-S1,MKG-00996,2020-12-07,2020-12-07,Promo Responders,Core Market,Desktop,1,1,Single-touch,Direct,Direct,New,0,0,0,0,73,190,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00997-S1,MKG-00997,2020-12-24,2020-12-21,Promo Responders,National Market,Desktop,1,1,Single-touch,Paid Search,Paid Search,New,1,0,0,0,92,252,5,Single-touch,0.0,0.0,0.0,0.0
MKG-00998-S1,MKG-00998,2021-01-03,2020-12-28,Brand Returners,Regional Market,Mobile,1,4,Four-plus,Organic Search,Organic Search > Referral > Direct > Email,New,0,0,1,0,65,290,5,First touch,0.0,0.0,0.0,0.0
MKG-00998-S2,MKG-00998,2021-01-04,2021-01-04,Brand Returners,Regional Market,Mobile,2,4,Four-plus,Referral,Organic Search > Referral > Direct > Email,Returning,0,1,1,0,70,276,6,Assist,0.0,0.0,0.0,0.0
MKG-00998-S3,MKG-00998,2021-01-08,2021-01-04,Brand Returners,Regional Market,Mobile,3,4,Four-plus,Direct,Organic Search > Referral > Direct > Email,Returning,1,0,1,0,84,285,7,Assist,0.0,0.0,0.0,0.0
MKG-00998-S4,MKG-00998,2021-01-13,2021-01-11,Brand Returners,Regional Market,Mobile,4,4,Four-plus,Email,Organic Search > Referral > Direct > Email,Returning,0,0,1,0,84,283,4,Last session,0.0,0.0,0.0,0.0
MKG-00999-S1,MKG-00999,2020-12-12,2020-12-07,Cross-Border Shoppers,International Market,Mobile,1,3,Three-touch,Organic Search,Organic Search > Email > Paid Social,New,1,0,0,0,70,312,7,First touch,0.0,0.0,0.0,0.0
MKG-00999-S2,MKG-00999,2020-12-20,2020-12-14,Cross-Border Shoppers,International Market,Mobile,2,3,Three-touch,Email,Organic Search > Email > Paid Social,Returning,1,0,0,0,78,373,4,Assist,0.0,0.0,0.0,0.0
MKG-00999-S3,MKG-00999,2020-12-25,2020-12-21,Cross-Border Shoppers,International Market,Mobile,3,3,Three-touch,Paid Social,Organic Search > Email > Paid Social,Returning,0,0,0,0,67,198,5,Last session,0.0,0.0,0.0,0.0
MKG-01000-S1,MKG-01000,2020-12-17,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,1,4,Four-plus,Paid Social,Paid Social > Referral > Direct > Direct,New,0,0,1,0,72,182,3,First touch,1.0,0.0,0.25,0.0
MKG-01000-S2,MKG-01000,2020-12-18,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,2,4,Four-plus,Referral,Paid Social > Referral > Direct > Direct,Returning,0,0,1,0,77,256,7,Assist,0.0,0.0,0.25,0.0
MKG-01000-S3,MKG-01000,2020-12-27,2020-12-21,Research-Heavy Browsers,Core Market,Desktop,3,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,1,0,1,0,80,374,6,Assist,0.0,0.0,0.25,0.0
MKG-01000-S4,MKG-01000,2021-01-05,2021-01-04,Research-Heavy Browsers,Core Market,Desktop,4,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,1,1,1,1,94,288,5,Closer,0.0,1.0,0.25,141.91
MKG-01001-S1,MKG-01001,2020-11-13,2020-11-09,Research-Heavy Browsers,Core Market,Tablet,1,1,Single-touch,Email,Email,New,0,0,0,0,62,260,5,Single-touch,0.0,0.0,0.0,0.0
MKG-01002-S1,MKG-01002,2020-12-25,2020-12-21,Promo Responders,Regional Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Paid Social > Paid Social > Paid Social,New,1,0,1,0,61,312,5,First touch,1.0,0.0,0.25,0.0
MKG-01002-S2,MKG-01002,2020-12-28,2020-12-28,Promo Responders,Regional Market,Mobile,2,4,Four-plus,Paid Social,Paid Search > Paid Social > Paid Social > Paid Social,Returning,1,1,1,0,73,286,6,Assist,0.0,0.0,0.25,0.0
MKG-01002-S3,MKG-01002,2020-12-30,2020-12-28,Promo Responders,Regional Market,Mobile,3,4,Four-plus,Paid Social,Paid Search > Paid Social > Paid Social > Paid Social,Returning,1,0,1,0,66,256,6,Assist,0.0,0.0,0.25,0.0
MKG-01002-S4,MKG-01002,2021-01-05,2021-01-04,Promo Responders,Regional Market,Mobile,4,4,Four-plus,Paid Social,Paid Search > Paid Social > Paid Social > Paid Social,Returning,0,0,1,1,61,239,5,Closer,0.0,1.0,0.25,129.16
MKG-01003-S1,MKG-01003,2020-11-06,2020-11-02,Promo Responders,National Market,Desktop,1,3,Three-touch,Paid Search,Paid Search > Paid Search > Referral,New,0,0,1,0,70,239,6,First touch,0.0,0.0,0.0,0.0
MKG-01003-S2,MKG-01003,2020-11-07,2020-11-02,Promo Responders,National Market,Desktop,2,3,Three-touch,Paid Search,Paid Search > Paid Search > Referral,Returning,0,0,1,0,84,230,7,Assist,0.0,0.0,0.0,0.0
MKG-01003-S3,MKG-01003,2020-11-13,2020-11-09,Promo Responders,National Market,Desktop,3,3,Three-touch,Referral,Paid Search > Paid Search > Referral,Returning,1,1,1,0,94,320,8,Last session,0.0,0.0,0.0,0.0
MKG-01004-S1,MKG-01004,2020-12-04,2020-11-30,Cross-Border Shoppers,International Market,Desktop,1,1,Single-touch,Email,Email,New,1,0,0,0,85,304,5,Single-touch,0.0,0.0,0.0,0.0
MKG-01005-S1,MKG-01005,2021-01-01,2020-12-28,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Direct,Direct > Paid Search > Email,New,0,0,0,0,56,275,5,First touch,0.0,0.0,0.0,0.0
MKG-01005-S2,MKG-01005,2021-01-02,2020-12-28,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Paid Search,Direct > Paid Search > Email,Returning,1,0,0,0,70,283,7,Assist,0.0,0.0,0.0,0.0
MKG-01005-S3,MKG-01005,2021-01-09,2021-01-04,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Email,Direct > Paid Search > Email,Returning,1,0,0,0,79,376,6,Last session,0.0,0.0,0.0,0.0
MKG-01006-S1,MKG-01006,2020-12-08,2020-12-07,Research-Heavy Browsers,Core Market,Desktop,1,2,Two-touch,Referral,Referral > Organic Search,New,0,0,0,0,67,237,5,First touch,0.0,0.0,0.0,0.0
MKG-01006-S2,MKG-01006,2020-12-14,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,2,2,Two-touch,Organic Search,Referral > Organic Search,Returning,1,0,0,0,95,327,7,Last session,0.0,0.0,0.0,0.0
MKG-01007-S1,MKG-01007,2021-01-03,2020-12-28,Promo Responders,National Market,Mobile,1,3,Three-touch,Email,Email > Paid Search > Email,New,1,0,1,0,64,282,4,First touch,0.0,0.0,0.0,0.0
MKG-01007-S2,MKG-01007,2021-01-10,2021-01-04,Promo Responders,National Market,Mobile,2,3,Three-touch,Paid Search,Email > Paid Search > Email,Returning,0,0,1,0,69,234,7,Assist,0.0,0.0,0.0,0.0
MKG-01007-S3,MKG-01007,2021-01-16,2021-01-11,Promo Responders,National Market,Mobile,3,3,Three-touch,Email,Email > Paid Search > Email,Returning,1,1,1,0,92,327,6,Last session,0.0,0.0,0.0,0.0
MKG-01008-S1,MKG-01008,2021-01-01,2020-12-28,Cross-Border Shoppers,International Market,Mobile,1,4,Four-plus,Paid Social,Paid Social > Referral > Direct > Direct,New,0,0,1,0,45,187,4,First touch,0.0,0.0,0.0,0.0
MKG-01008-S2,MKG-01008,2021-01-05,2021-01-04,Cross-Border Shoppers,International Market,Mobile,2,4,Four-plus,Referral,Paid Social > Referral > Direct > Direct,Returning,0,1,1,0,59,261,5,Assist,0.0,0.0,0.0,0.0
MKG-01008-S3,MKG-01008,2021-01-07,2021-01-04,Cross-Border Shoppers,International Market,Mobile,3,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,1,0,1,0,69,339,9,Assist,0.0,0.0,0.0,0.0
MKG-01008-S4,MKG-01008,2021-01-11,2021-01-11,Cross-Border Shoppers,International Market,Mobile,4,4,Four-plus,Direct,Paid Social > Referral > Direct > Direct,Returning,1,0,1,0,78,318,7,Last session,0.0,0.0,0.0,0.0
MKG-01009-S1,MKG-01009,2020-11-28,2020-11-23,Research-Heavy Browsers,National Market,Mobile,1,3,Three-touch,Paid Social,Paid Social > Organic Search > Paid Search,New,1,1,1,0,68,212,6,First touch,0.0,0.0,0.0,0.0
MKG-01009-S2,MKG-01009,2020-11-29,2020-11-23,Research-Heavy Browsers,National Market,Mobile,2,3,Three-touch,Organic Search,Paid Social > Organic Search > Paid Search,Returning,1,0,1,0,96,335,7,Assist,0.0,0.0,0.0,0.0
MKG-01009-S3,MKG-01009,2020-12-01,2020-11-30,Research-Heavy Browsers,National Market,Mobile,3,3,Three-touch,Paid Search,Paid Social > Organic Search > Paid Search,Returning,1,0,1,0,69,317,6,Last session,0.0,0.0,0.0,0.0
MKG-01010-S1,MKG-01010,2021-01-06,2021-01-04,Promo Responders,National Market,Mobile,1,2,Two-touch,Email,Email > Organic Search,New,1,0,0,0,76,293,6,First touch,0.0,0.0,0.0,0.0
MKG-01010-S2,MKG-01010,2021-01-12,2021-01-11,Promo Responders,National Market,Mobile,2,2,Two-touch,Organic Search,Email > Organic Search,Returning,0,0,0,0,82,335,6,Last session,0.0,0.0,0.0,0.0
MKG-01011-S1,MKG-01011,2020-12-18,2020-12-14,Cross-Border Shoppers,International Market,Desktop,1,1,Single-touch,Paid Search,Paid Search,New,0,0,0,0,59,223,5,Single-touch,0.0,0.0,0.0,0.0
MKG-01012-S1,MKG-01012,2020-12-02,2020-11-30,Research-Heavy Browsers,Regional Market,Mobile,1,3,Three-touch,Paid Social,Paid Social > Direct > Direct,New,1,1,1,0,60,232,3,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-01012-S2,MKG-01012,2020-12-04,2020-11-30,Research-Heavy Browsers,Regional Market,Mobile,2,3,Three-touch,Direct,Paid Social > Direct > Direct,Returning,1,0,1,0,80,312,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-01012-S3,MKG-01012,2020-12-08,2020-12-07,Research-Heavy Browsers,Regional Market,Mobile,3,3,Three-touch,Direct,Paid Social > Direct > Direct,Returning,0,0,1,1,72,263,7,Closer,0.0,1.0,0.3333333333333333,130.56
MKG-01013-S1,MKG-01013,2020-12-17,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,1,2,Two-touch,Paid Social,Paid Social > Paid Social,New,1,1,1,0,72,218,4,First touch,0.0,0.0,0.0,0.0
MKG-01013-S2,MKG-01013,2020-12-22,2020-12-21,Research-Heavy Browsers,Core Market,Desktop,2,2,Two-touch,Paid Social,Paid Social > Paid Social,Returning,0,0,1,0,74,201,4,Last session,0.0,0.0,0.0,0.0
MKG-01014-S1,MKG-01014,2020-12-25,2020-12-21,Brand Returners,Regional Market,Desktop,1,1,Single-touch,Paid Search,Paid Search,New,1,0,0,0,84,240,7,Single-touch,0.0,0.0,0.0,0.0
MKG-01015-S1,MKG-01015,2020-11-24,2020-11-23,Research-Heavy Browsers,Core Market,Mobile,1,2,Two-touch,Paid Search,Paid Search > Direct,New,1,1,1,0,71,241,5,First touch,1.0,0.0,0.5,0.0
MKG-01015-S2,MKG-01015,2020-11-27,2020-11-23,Research-Heavy Browsers,Core Market,Mobile,2,2,Two-touch,Direct,Paid Search > Direct,Returning,0,0,1,1,68,251,5,Closer,0.0,1.0,0.5,131.98
MKG-01016-S1,MKG-01016,2020-12-04,2020-11-30,Research-Heavy Browsers,Core Market,Mobile,1,2,Two-touch,Paid Social,Paid Social > Direct,New,0,0,1,0,55,227,6,First touch,1.0,0.0,0.5,0.0
MKG-01016-S2,MKG-01016,2020-12-05,2020-11-30,Research-Heavy Browsers,Core Market,Mobile,2,2,Two-touch,Direct,Paid Social > Direct,Returning,1,1,1,1,74,259,6,Closer,0.0,1.0,0.5,108.02
MKG-01017-S1,MKG-01017,2020-11-30,2020-11-30,Promo Responders,National Market,Tablet,1,1,Single-touch,Direct,Direct,New,1,0,0,0,70,257,6,Single-touch,0.0,0.0,0.0,0.0
MKG-01018-S1,MKG-01018,2020-11-13,2020-11-09,Brand Returners,National Market,Desktop,1,2,Two-touch,Direct,Direct > Paid Social,New,0,0,0,0,71,185,4,First touch,0.0,0.0,0.0,0.0
MKG-01018-S2,MKG-01018,2020-11-18,2020-11-16,Brand Returners,National Market,Desktop,2,2,Two-touch,Paid Social,Direct > Paid Social,Returning,1,0,0,0,77,260,3,Last session,0.0,0.0,0.0,0.0
MKG-01019-S1,MKG-01019,2020-11-10,2020-11-09,Research-Heavy Browsers,Regional Market,Desktop,1,5,Four-plus,Organic Search,Organic Search > Direct > Direct > Direct > Referral,New,0,1,1,0,73,234,6,First touch,1.0,0.0,0.2,0.0
MKG-01019-S2,MKG-01019,2020-11-14,2020-11-09,Research-Heavy Browsers,Regional Market,Desktop,2,5,Four-plus,Direct,Organic Search > Direct > Direct > Direct > Referral,Returning,1,0,1,0,92,264,5,Assist,0.0,0.0,0.2,0.0
MKG-01019-S3,MKG-01019,2020-11-17,2020-11-16,Research-Heavy Browsers,Regional Market,Desktop,3,5,Four-plus,Direct,Organic Search > Direct > Direct > Direct > Referral,Returning,0,0,1,0,82,266,4,Assist,0.0,0.0,0.2,0.0
MKG-01019-S4,MKG-01019,2020-11-20,2020-11-16,Research-Heavy Browsers,Regional Market,Desktop,4,5,Four-plus,Direct,Organic Search > Direct > Direct > Direct > Referral,Returning,0,0,1,0,85,342,6,Assist,0.0,0.0,0.2,0.0
MKG-01019-S5,MKG-01019,2020-11-26,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,5,5,Four-plus,Referral,Organic Search > Direct > Direct > Direct > Referral,Returning,0,0,1,1,84,349,7,Closer,0.0,1.0,0.2,154.51
MKG-01020-S1,MKG-01020,2020-12-16,2020-12-14,Brand Returners,Regional Market,Desktop,1,3,Three-touch,Direct,Direct > Paid Search > Organic Search,New,1,0,1,0,86,291,5,First touch,0.0,0.0,0.0,0.0
MKG-01020-S2,MKG-01020,2020-12-24,2020-12-21,Brand Returners,Regional Market,Desktop,2,3,Three-touch,Paid Search,Direct > Paid Search > Organic Search,Returning,1,1,1,0,80,292,6,Assist,0.0,0.0,0.0,0.0
MKG-01020-S3,MKG-01020,2020-12-28,2020-12-28,Brand Returners,Regional Market,Desktop,3,3,Three-touch,Organic Search,Direct > Paid Search > Organic Search,Returning,1,0,1,0,91,356,6,Last session,0.0,0.0,0.0,0.0
