prospect_id,audience_segment,market,primary_device,sessions_in_journey,touch_pattern,engaged_sessions,unique_channels,first_touch_channel,lead_touch_channel,last_touch_channel,lead_flag,enrollment_equivalent_flag,days_to_lead,days_to_enrollment,transaction_revenue,journey_path
MKG-01392,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,2,3,Email,Organic Search,Organic Search,1,1,15.0,15.0,104.61,Email > Referral > Organic Search
MKG-01393,Research-Heavy Browsers,National Market,Mobile,4,Four-plus,2,4,Referral,Direct,Email,1,1,8.0,11.0,124.76,Referral > Organic Search > Direct > Email
MKG-01394,Brand Returners,National Market,Mobile,3,Three-touch,1,2,Direct,,Direct,0,0,,,0.0,Direct > Paid Search > Direct
MKG-01395,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01396,Cross-Border Shoppers,International Market,Mobile,4,Four-plus,2,4,Email,Email,Referral,1,1,0.0,20.0,121.96,Email > Direct > Organic Search > Referral
MKG-01397,Promo Responders,National Market,Desktop,4,Four-plus,3,3,Referral,Referral,Email,1,0,13.0,,0.0,Referral > Organic Search > Referral > Email
MKG-01398,Promo Responders,National Market,Desktop,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01399,Cross-Border Shoppers,International Market,Mobile,3,Three-touch,2,2,Organic Search,,Direct,0,0,,,0.0,Organic Search > Direct > Direct
MKG-01400,Research-Heavy Browsers,National Market,Desktop,4,Four-plus,4,4,Paid Social,Organic Search,Organic Search,1,1,18.0,18.0,165.68,Paid Social > Email > Referral > Organic Search
MKG-01401,Brand Returners,Regional Market,Desktop,3,Three-touch,2,3,Direct,Referral,Paid Search,1,1,5.0,9.0,112.97,Direct > Referral > Paid Search
MKG-01402,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-01403,Research-Heavy Browsers,Regional Market,Desktop,3,Three-touch,1,2,Direct,Direct,Email,1,0,8.0,,0.0,Direct > Direct > Email
MKG-01404,Brand Returners,National Market,Desktop,3,Three-touch,1,2,Paid Search,Paid Search,Email,1,0,5.0,,0.0,Paid Search > Paid Search > Email
MKG-01405,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,2,1,Paid Search,Paid Search,Paid Search,1,0,12.0,,0.0,Paid Search > Paid Search > Paid Search
MKG-01406,Promo Responders,National Market,Mobile,3,Three-touch,3,3,Organic Search,Organic Search,Email,1,1,0.0,9.0,152.34,Organic Search > Direct > Email
MKG-01407,Promo Responders,Core Market,Mobile,2,Two-touch,2,2,Referral,,Paid Social,0,0,,,0.0,Referral > Paid Social
MKG-01408,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,4,3,Email,Email,Email,1,1,19.0,19.0,156.1,Email > Direct > Referral > Email
MKG-01409,Research-Heavy Browsers,Regional Market,Mobile,2,Two-touch,1,1,Paid Search,Paid Search,Paid Search,1,0,0.0,,0.0,Paid Search > Paid Search
MKG-01410,Promo Responders,Regional Market,Desktop,5,Four-plus,5,3,Paid Social,Organic Search,Organic Search,1,1,17.0,22.0,175.83,Paid Social > Direct > Direct > Organic Search > Organic Search
MKG-01411,Cross-Border Shoppers,International Market,Desktop,4,Four-plus,4,4,Email,,Paid Social,0,0,,,0.0,Email > Referral > Direct > Paid Social
MKG-01412,Promo Responders,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01413,Brand Returners,National Market,Mobile,3,Three-touch,2,2,Direct,,Paid Search,0,0,,,0.0,Direct > Paid Search > Paid Search
MKG-01414,Brand Returners,National Market,Mobile,2,Two-touch,0,2,Organic Search,Organic Search,Direct,1,0,0.0,,0.0,Organic Search > Direct
MKG-01415,Cross-Border Shoppers,International Market,Desktop,2,Two-touch,1,2,Referral,Organic Search,Organic Search,1,1,5.0,5.0,127.24,Referral > Organic Search
MKG-01416,Promo Responders,Core Market,Mobile,3,Three-touch,1,2,Direct,,Paid Search,0,0,,,0.0,Direct > Direct > Paid Search
MKG-01417,Cross-Border Shoppers,International Market,Tablet,1,Single-touch,0,1,Direct,,Direct,0,0,,,0.0,Direct
MKG-01418,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,1,2,Paid Search,,Organic Search,0,0,,,0.0,Paid Search > Paid Search > Organic Search
MKG-01419,Brand Returners,National Market,Desktop,3,Three-touch,2,3,Email,Email,Referral,1,1,0.0,9.0,132.62,Email > Paid Search > Referral
MKG-01420,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,1,1,Referral,,Referral,0,0,,,0.0,Referral
MKG-01421,Research-Heavy Browsers,Core Market,Desktop,4,Four-plus,3,3,Email,,Organic Search,0,0,,,0.0,Email > Paid Social > Organic Search > Organic Search
MKG-01422,Cross-Border Shoppers,International Market,Mobile,3,Three-touch,1,3,Paid Search,Organic Search,Email,1,1,6.0,8.0,144.68,Paid Search > Organic Search > Email
MKG-01423,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social
MKG-01424,Brand Returners,Core Market,Desktop,2,Two-touch,2,1,Email,,Email,0,0,,,0.0,Email > Email
MKG-01425,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,2,2,Paid Search,Email,Email,1,1,8.0,8.0,118.07,Paid Search > Email
MKG-01426,Cross-Border Shoppers,International Market,Desktop,2,Two-touch,2,2,Referral,,Email,0,0,,,0.0,Referral > Email
MKG-01427,Research-Heavy Browsers,Core Market,Mobile,2,Two-touch,2,1,Paid Social,Paid Social,Paid Social,1,1,0.0,4.0,82.85,Paid Social > Paid Social
MKG-01428,Brand Returners,National Market,Mobile,3,Three-touch,3,3,Paid Search,,Direct,0,0,,,0.0,Paid Search > Referral > Direct
MKG-01429,Cross-Border Shoppers,International Market,Mobile,3,Three-touch,2,1,Organic Search,Organic Search,Organic Search,1,1,13.0,13.0,116.63,Organic Search > Organic Search > Organic Search
MKG-01430,Research-Heavy Browsers,Regional Market,Desktop,2,Two-touch,2,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search > Paid Search
MKG-01431,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Paid Search,Paid Search,Paid Search,1,0,0.0,,0.0,Paid Search
MKG-01432,Brand Returners,Regional Market,Mobile,1,Single-touch,0,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01433,Brand Returners,National Market,Tablet,5,Four-plus,4,4,Paid Social,Paid Search,Direct,1,1,4.0,14.0,151.81,Paid Social > Paid Search > Email > Direct > Direct
MKG-01434,Brand Returners,National Market,Desktop,4,Four-plus,3,2,Direct,,Direct,0,0,,,0.0,Direct > Referral > Direct > Direct
MKG-01435,Brand Returners,National Market,Mobile,5,Four-plus,4,3,Referral,Referral,Email,1,0,0.0,,0.0,Referral > Referral > Referral > Paid Search > Email
MKG-01436,Brand Returners,Regional Market,Mobile,3,Three-touch,1,3,Paid Search,,Paid Social,0,0,,,0.0,Paid Search > Organic Search > Paid Social
MKG-01437,Brand Returners,Regional Market,Desktop,3,Three-touch,3,2,Email,Direct,Email,1,1,2.0,6.0,155.4,Email > Direct > Email
MKG-01438,Research-Heavy Browsers,National Market,Mobile,1,Single-touch,1,1,Direct,,Direct,0,0,,,0.0,Direct
MKG-01439,Promo Responders,National Market,Desktop,2,Two-touch,2,2,Email,Email,Direct,1,1,0.0,1.0,114.58,Email > Direct
MKG-01440,Promo Responders,National Market,Mobile,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01441,Brand Returners,Core Market,Mobile,4,Four-plus,1,3,Paid Search,Referral,Referral,1,1,22.0,22.0,134.23,Paid Search > Direct > Direct > Referral
MKG-01442,Promo Responders,National Market,Mobile,3,Three-touch,1,2,Paid Search,,Organic Search,0,0,,,0.0,Paid Search > Paid Search > Organic Search
MKG-01443,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,2,2,Paid Search,Paid Search,Organic Search,1,1,0.0,11.0,135.28,Paid Search > Organic Search > Organic Search
MKG-01444,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,0,1,Email,,Email,0,0,,,0.0,Email
MKG-01445,Research-Heavy Browsers,Core Market,Mobile,4,Four-plus,1,3,Email,,Direct,0,0,,,0.0,Email > Paid Social > Direct > Direct
MKG-01446,Research-Heavy Browsers,Regional Market,Mobile,1,Single-touch,0,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01447,Research-Heavy Browsers,National Market,Desktop,4,Four-plus,2,4,Paid Search,Paid Social,Referral,1,0,7.0,,0.0,Paid Search > Paid Social > Email > Referral
MKG-01448,Brand Returners,National Market,Mobile,3,Three-touch,1,3,Paid Search,,Direct,0,0,,,0.0,Paid Search > Email > Direct
MKG-01449,Promo Responders,Regional Market,Mobile,2,Two-touch,2,2,Email,,Direct,0,0,,,0.0,Email > Direct
MKG-01450,Cross-Border Shoppers,International Market,Desktop,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-01451,Research-Heavy Browsers,Regional Market,Mobile,2,Two-touch,1,1,Paid Social,Paid Social,Paid Social,1,0,0.0,,0.0,Paid Social > Paid Social
MKG-01452,Research-Heavy Browsers,Regional Market,Mobile,4,Four-plus,2,3,Organic Search,Direct,Direct,1,1,20.0,20.0,126.34,Organic Search > Email > Organic Search > Direct
MKG-01453,Brand Returners,National Market,Desktop,5,Four-plus,1,3,Organic Search,,Direct,0,0,,,0.0,Organic Search > Organic Search > Paid Social > Organic Search > Direct
MKG-01454,Brand Returners,Regional Market,Mobile,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01455,Cross-Border Shoppers,International Market,Tablet,5,Four-plus,3,3,Organic Search,Email,Paid Social,1,1,11.0,18.0,151.23,Organic Search > Organic Search > Email > Paid Social > Paid Social
MKG-01456,Research-Heavy Browsers,National Market,Desktop,2,Two-touch,0,2,Paid Social,Email,Email,1,0,7.0,,0.0,Paid Social > Email
MKG-01457,Brand Returners,Regional Market,Desktop,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-01458,Brand Returners,Core Market,Desktop,2,Two-touch,1,2,Paid Search,,Email,0,0,,,0.0,Paid Search > Email
MKG-01459,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,1,2,Direct,,Referral,0,0,,,0.0,Direct > Referral
MKG-01460,Research-Heavy Browsers,Regional Market,Mobile,5,Four-plus,1,4,Paid Social,Paid Search,Organic Search,1,1,12.0,22.0,154.63,Paid Social > Organic Search > Paid Search > Direct > Organic Search
MKG-01461,Promo Responders,National Market,Desktop,2,Two-touch,0,2,Paid Search,,Direct,0,0,,,0.0,Paid Search > Direct
MKG-01462,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,0,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-01463,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,1,3,Paid Search,,Email,0,0,,,0.0,Paid Search > Paid Social > Email
MKG-01464,Promo Responders,National Market,Desktop,1,Single-touch,0,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01465,Research-Heavy Browsers,Regional Market,Desktop,4,Four-plus,3,3,Organic Search,Direct,Direct,1,1,17.0,17.0,131.51,Organic Search > Direct > Email > Direct
MKG-01466,Research-Heavy Browsers,Core Market,Tablet,5,Four-plus,4,2,Direct,Email,Email,1,1,8.0,21.0,168.58,Direct > Email > Email > Direct > Email
MKG-01467,Research-Heavy Browsers,Regional Market,Desktop,1,Single-touch,0,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-01468,Brand Returners,National Market,Desktop,2,Two-touch,2,2,Paid Search,Paid Social,Paid Social,1,0,1.0,,0.0,Paid Search > Paid Social
MKG-01469,Promo Responders,National Market,Mobile,1,Single-touch,0,1,Referral,,Referral,0,0,,,0.0,Referral
MKG-01470,Research-Heavy Browsers,National Market,Mobile,3,Three-touch,2,3,Paid Social,Referral,Referral,1,0,17.0,,0.0,Paid Social > Paid Search > Referral
MKG-01471,Promo Responders,National Market,Desktop,3,Three-touch,2,2,Organic Search,Organic Search,Direct,1,1,1.0,8.0,128.45,Organic Search > Organic Search > Direct
MKG-01472,Promo Responders,Regional Market,Tablet,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01473,Brand Returners,Regional Market,Desktop,3,Three-touch,2,2,Paid Search,,Direct,0,0,,,0.0,Paid Search > Direct > Direct
MKG-01474,Research-Heavy Browsers,Regional Market,Desktop,5,Four-plus,5,4,Paid Search,,Paid Social,0,0,,,0.0,Paid Search > Paid Search > Direct > Email > Paid Social
MKG-01475,Brand Returners,National Market,Mobile,2,Two-touch,1,2,Paid Search,Paid Search,Paid Social,1,0,0.0,,0.0,Paid Search > Paid Social
MKG-01476,Cross-Border Shoppers,International Market,Desktop,3,Three-touch,2,3,Referral,Paid Social,Paid Social,1,1,12.0,12.0,110.69,Referral > Email > Paid Social
MKG-01477,Research-Heavy Browsers,Regional Market,Desktop,2,Two-touch,1,1,Email,Email,Email,1,0,0.0,,0.0,Email > Email
MKG-01478,Research-Heavy Browsers,National Market,Mobile,2,Two-touch,2,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social > Paid Social
MKG-01479,Cross-Border Shoppers,International Market,Desktop,1,Single-touch,1,1,Email,,Email,0,0,,,0.0,Email
MKG-01480,Cross-Border Shoppers,National Market,Mobile,3,Three-touch,3,3,Email,Paid Search,Paid Search,1,0,11.0,,0.0,Email > Referral > Paid Search
MKG-01481,Cross-Border Shoppers,International Market,Desktop,4,Four-plus,4,3,Organic Search,Paid Social,Paid Social,1,1,20.0,20.0,173.23,Organic Search > Direct > Paid Social > Paid Social
MKG-01482,Research-Heavy Browsers,Regional Market,Mobile,3,Three-touch,2,3,Paid Social,,Referral,0,0,,,0.0,Paid Social > Direct > Referral
MKG-01483,Research-Heavy Browsers,National Market,Desktop,3,Three-touch,2,3,Paid Social,Paid Social,Organic Search,1,1,0.0,8.0,125.39,Paid Social > Referral > Organic Search
MKG-01484,Promo Responders,National Market,Mobile,4,Four-plus,2,4,Paid Search,Paid Search,Email,1,0,0.0,,0.0,Paid Search > Organic Search > Direct > Email
MKG-01485,Research-Heavy Browsers,Regional Market,Desktop,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01486,Brand Returners,Core Market,Tablet,4,Four-plus,2,2,Direct,Direct,Referral,1,1,0.0,15.0,121.32,Direct > Direct > Referral > Referral
MKG-01487,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01488,Brand Returners,Core Market,Tablet,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01489,Research-Heavy Browsers,National Market,Mobile,4,Four-plus,4,3,Referral,Referral,Email,1,1,0.0,14.0,151.92,Referral > Direct > Referral > Email
MKG-01490,Research-Heavy Browsers,Regional Market,Desktop,5,Four-plus,4,3,Paid Search,Paid Social,Direct,1,1,6.0,18.0,146.91,Paid Search > Paid Social > Direct > Direct > Direct
MKG-01491,Cross-Border Shoppers,National Market,Mobile,2,Two-touch,0,2,Email,,Direct,0,0,,,0.0,Email > Direct
MKG-01492,Cross-Border Shoppers,International Market,Mobile,3,Three-touch,0,2,Organic Search,Direct,Direct,1,1,2.0,4.0,118.58,Organic Search > Direct > Direct
MKG-01493,Research-Heavy Browsers,Regional Market,Desktop,5,Four-plus,5,4,Paid Social,Referral,Paid Search,1,1,10.0,13.0,136.27,Paid Social > Paid Social > Email > Referral > Paid Search
MKG-01494,Cross-Border Shoppers,International Market,Desktop,5,Four-plus,2,4,Organic Search,,Paid Search,0,0,,,0.0,Organic Search > Direct > Paid Social > Paid Search > Paid Search
MKG-01495,Promo Responders,National Market,Tablet,2,Two-touch,2,2,Paid Social,Email,Email,1,1,3.0,3.0,105.49,Paid Social > Email
MKG-01496,Research-Heavy Browsers,Core Market,Mobile,1,Single-touch,0,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01497,Research-Heavy Browsers,National Market,Mobile,5,Four-plus,4,3,Paid Search,Direct,Direct,1,1,17.0,23.0,161.59,Paid Search > Email > Direct > Direct > Direct
MKG-01498,Promo Responders,National Market,Desktop,2,Two-touch,1,1,Direct,,Direct,0,0,,,0.0,Direct > Direct
MKG-01499,Brand Returners,National Market,Desktop,5,Four-plus,4,4,Direct,Email,Paid Search,1,0,11.0,,0.0,Direct > Paid Social > Email > Email > Paid Search
MKG-01500,Promo Responders,National Market,Mobile,2,Two-touch,2,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search > Organic Search
MKG-01501,Research-Heavy Browsers,Regional Market,Mobile,5,Four-plus,4,2,Email,Paid Search,Email,1,1,7.0,17.0,142.21,Email > Paid Search > Email > Email > Email
MKG-01502,Brand Returners,National Market,Tablet,5,Four-plus,3,3,Organic Search,Organic Search,Direct,1,1,0.0,21.0,144.19,Organic Search > Email > Email > Direct > Direct
MKG-01503,Promo Responders,National Market,Tablet,1,Single-touch,1,1,Direct,,Direct,0,0,,,0.0,Direct
MKG-01504,Research-Heavy Browsers,Core Market,Mobile,2,Two-touch,1,2,Paid Social,Paid Social,Direct,1,0,0.0,,0.0,Paid Social > Direct
MKG-01505,Cross-Border Shoppers,International Market,Mobile,1,Single-touch,1,1,Paid Search,,Paid Search,0,0,,,0.0,Paid Search
MKG-01506,Research-Heavy Browsers,National Market,Mobile,3,Three-touch,3,2,Direct,,Direct,0,0,,,0.0,Direct > Email > Direct
MKG-01507,Research-Heavy Browsers,Core Market,Desktop,5,Four-plus,3,4,Email,Organic Search,Referral,1,1,9.0,19.0,150.46,Email > Organic Search > Direct > Referral > Referral
MKG-01508,Promo Responders,Regional Market,Desktop,3,Three-touch,3,2,Direct,,Email,0,0,,,0.0,Direct > Direct > Email
MKG-01509,Research-Heavy Browsers,Core Market,Mobile,2,Two-touch,1,2,Paid Social,,Direct,0,0,,,0.0,Paid Social > Direct
MKG-01510,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Paid Search,Paid Search,Paid Search,1,0,0.0,,0.0,Paid Search
MKG-01511,Promo Responders,National Market,Tablet,4,Four-plus,4,2,Direct,Direct,Email,1,1,5.0,15.0,117.05,Direct > Direct > Email > Email
MKG-01512,Promo Responders,National Market,Desktop,2,Two-touch,2,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search > Organic Search
MKG-01513,Cross-Border Shoppers,International Market,Tablet,2,Two-touch,2,2,Referral,,Paid Search,0,0,,,0.0,Referral > Paid Search
MKG-01514,Cross-Border Shoppers,International Market,Mobile,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01515,Promo Responders,National Market,Desktop,4,Four-plus,2,4,Paid Search,Organic Search,Referral,1,1,12.0,17.0,145.04,Paid Search > Email > Organic Search > Referral
MKG-01516,Brand Returners,Regional Market,Mobile,3,Three-touch,1,2,Paid Search,,Paid Search,0,0,,,0.0,Paid Search > Direct > Paid Search
MKG-01517,Brand Returners,Regional Market,Desktop,2,Two-touch,1,2,Paid Social,Organic Search,Organic Search,1,1,4.0,4.0,120.41,Paid Social > Organic Search
MKG-01518,Brand Returners,Core Market,Desktop,4,Four-plus,4,3,Direct,Organic Search,Paid Social,1,1,1.0,4.0,157.37,Direct > Organic Search > Direct > Paid Social
MKG-01519,Brand Returners,National Market,Mobile,1,Single-touch,1,1,Email,Email,Email,1,1,0.0,0.0,97.46,Email
MKG-01520,Research-Heavy Browsers,Core Market,Desktop,1,Single-touch,0,1,Paid Search,Paid Search,Paid Search,1,0,0.0,,0.0,Paid Search
MKG-01521,Promo Responders,Core Market,Desktop,5,Four-plus,5,3,Paid Social,Paid Social,Email,1,0,6.0,,0.0,Paid Social > Paid Social > Paid Search > Email > Email
MKG-01522,Research-Heavy Browsers,Core Market,Tablet,1,Single-touch,1,1,Organic Search,,Organic Search,0,0,,,0.0,Organic Search
MKG-01523,Promo Responders,National Market,Desktop,1,Single-touch,1,1,Paid Social,,Paid Social,0,0,,,0.0,Paid Social
MKG-01524,Promo Responders,Regional Market,Desktop,2,Two-touch,2,2,Paid Social,,Direct,0,0,,,0.0,Paid Social > Direct
MKG-01525,Cross-Border Shoppers,International Market,Mobile,5,Four-plus,4,4,Paid Social,Paid Search,Direct,1,1,3.0,14.0,186.88,Paid Social > Paid Search > Direct > Organic Search > Direct
MKG-01526,Cross-Border Shoppers,International Market,Mobile,2,Two-touch,1,1,Organic Search,Organic Search,Organic Search,1,0,1.0,,0.0,Organic Search > Organic Search
MKG-01527,Cross-Border Shoppers,International Market,Desktop,4,Four-plus,4,3,Email,Email,Direct,1,1,0.0,9.0,148.09,Email > Email > Referral > Direct
MKG-01528,Research-Heavy Browsers,Regional Market,Desktop,4,Four-plus,2,2,Organic Search,Referral,Organic Search,1,1,9.0,12.0,171.67,Organic Search > Referral > Referral > Organic Search
MKG-01529,Brand Returners,Regional Market,Mobile,2,Two-touch,0,2,Referral,Referral,Organic Search,1,1,0.0,1.0,113.91,Referral > Organic Search
MKG-01530,Research-Heavy Browsers,National Market,Desktop,3,Three-touch,3,2,Email,Email,Organic Search,1,1,0.0,4.0,162.44,Email > Email > Organic Search
