student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,student_lifecycle_months,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,academic_support_flag,study_resources_flag,device_readiness_flag,advising_support_flag,co_curricular_content_flag,career_content_flag,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,cumulative_student_bill,actual_dropout_flag,engagement_services_count,engagement_index,attrition_risk_score
CRM-02987,Female,0,1,1,55,1,0,High bandwidth,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),69.05,3842.6,0,2,27.8,42.0
CRM-02988,Female,0,1,1,33,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,20.1,670.35,0,1,8.9,42.0
CRM-02989,Male,0,1,0,72,1,1,High bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Electronic check,109.65,7880.25,0,8,91.1,20.0
CRM-02990,Male,0,0,1,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,19.2,19.2,0,2,27.8,92.0
CRM-02991,Male,0,0,0,10,0,0,Standard bandwidth,0,0,0,0,0,1,Open enrollment,1,Mailed check,33.9,298.45,1,2,27.8,92.0
CRM-02992,Female,1,1,0,37,1,0,High bandwidth,0,0,1,1,1,0,Open enrollment,0,Electronic check,90.0,3371.75,0,4,35.6,73.0
CRM-02993,Male,0,0,0,12,0,0,Standard bandwidth,0,1,0,1,0,0,Open enrollment,0,Mailed check,34.0,442.45,0,2,17.8,75.0
CRM-02994,Male,0,1,1,1,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.4,20.4,0,1,8.9,47.0
CRM-02995,Male,0,1,0,62,0,0,Standard bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Credit card (automatic),38.6,2345.55,0,4,45.6,10.0
CRM-02996,Female,0,0,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),25.25,25.25,0,0,0.0,92.0
CRM-02997,Female,0,0,0,18,1,1,Standard bandwidth,1,0,1,0,0,0,Open enrollment,1,Mailed check,60.6,1156.35,0,5,64.4,57.0
CRM-02998,Male,1,1,0,69,1,1,High bandwidth,0,1,0,0,1,0,Open enrollment,1,Electronic check,89.95,6143.15,1,5,64.4,95.0
CRM-02999,Male,0,0,0,2,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,74.75,144.8,0,3,36.7,100.0
CRM-03000,Male,0,1,1,19,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.6,414.95,0,1,8.9,87.0
CRM-03001,Male,0,0,0,12,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,84.45,1059.55,1,4,55.6,95.0
CRM-03002,Male,0,0,0,9,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.4,181.8,0,1,8.9,92.0
CRM-03003,Male,0,0,0,27,1,0,Standard bandwidth,1,0,1,1,1,1,Annual commitment,0,Electronic check,81.7,2212.55,0,6,53.3,8.0
CRM-03004,Male,0,0,1,27,1,1,High bandwidth,0,0,0,1,0,0,Open enrollment,1,Electronic check,79.5,2180.55,1,4,55.6,83.0
CRM-03005,Male,0,1,1,1,1,0,High bandwidth,0,0,0,0,1,1,Open enrollment,0,Mailed check,89.15,89.15,1,3,26.7,100.0
CRM-03006,Female,1,0,0,24,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.3,459.95,0,2,27.8,87.0
CRM-03007,Male,1,0,0,14,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,74.95,1036.75,1,3,46.7,95.0
CRM-03008,Female,1,0,0,32,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,74.4,2276.95,1,3,36.7,95.0
CRM-03009,Female,0,0,0,11,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.0,211.95,0,1,8.9,47.0
CRM-03010,Male,0,0,0,1,1,1,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,25.0,25.0,0,3,46.7,92.0
CRM-03011,Male,1,0,1,38,1,1,High bandwidth,1,0,0,0,0,0,Open enrollment,1,Mailed check,80.45,3162.65,0,4,55.6,75.0
CRM-03012,Female,0,1,1,9,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.75,210.65,0,1,8.9,47.0
CRM-03013,Male,0,1,1,54,1,1,Standard bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Credit card (automatic),65.65,3566.7,0,6,73.3,10.0
CRM-03014,Female,0,0,0,29,1,1,Standard bandwidth,0,0,0,0,1,1,Annual commitment,1,Credit card (automatic),71.0,2080.1,0,5,64.4,50.0
CRM-03015,Male,1,1,0,44,1,1,High bandwidth,0,0,1,0,1,0,Open enrollment,1,Electronic check,89.2,4040.2,0,5,64.4,85.0
CRM-03016,Male,0,1,1,59,1,0,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Electronic check,86.75,5186.0,0,8,81.1,8.0
CRM-03017,Female,0,0,0,3,1,0,Standard bandwidth,0,0,0,0,0,1,Open enrollment,1,Electronic check,55.3,196.15,1,3,36.7,92.0
CRM-03018,Female,0,1,1,18,1,0,Standard bandwidth,1,1,0,1,0,0,Annual commitment,1,Mailed check,61.5,1087.45,0,5,54.4,10.0
CRM-03019,Male,1,0,0,67,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),25.1,1672.15,0,2,27.8,42.0
CRM-03020,Female,0,1,1,22,1,0,Standard bandwidth,0,1,0,1,0,0,Open enrollment,0,Electronic check,55.15,1206.05,1,3,26.7,75.0
CRM-03021,Male,0,0,1,33,0,0,Standard bandwidth,1,0,0,1,0,0,Annual commitment,0,Credit card (automatic),34.05,1113.95,0,2,17.8,10.0
CRM-03022,Male,0,0,0,5,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.95,107.05,0,1,8.9,92.0
CRM-03023,Female,0,0,0,2,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.95,38.15,0,1,8.9,92.0
CRM-03024,Male,0,1,1,72,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),89.7,6339.3,0,8,81.1,8.0
CRM-03025,Male,0,0,1,9,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.4,184.1,0,1,8.9,92.0
CRM-03026,Male,0,1,1,67,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,26.3,1688.9,0,2,27.8,42.0
CRM-03027,Female,0,1,0,16,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,84.95,1378.25,1,4,55.6,95.0
CRM-03028,Female,0,0,0,8,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.7,137.6,0,2,27.8,92.0
CRM-03029,Male,0,0,0,5,0,0,Standard bandwidth,1,1,1,1,0,0,Open enrollment,1,Mailed check,43.25,219.0,1,5,54.4,50.0
CRM-03030,Male,0,1,1,23,1,1,Standard bandwidth,0,0,0,0,0,0,Annual commitment,1,Credit card (automatic),48.35,1067.15,1,3,46.7,42.0
CRM-03031,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,79.55,79.55,1,3,36.7,100.0
CRM-03032,Female,1,1,0,50,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,71.05,3444.85,1,2,27.8,95.0
CRM-03033,Male,0,0,0,17,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),19.45,369.05,0,1,8.9,42.0
CRM-03034,Female,0,1,0,68,1,1,High bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Bank transfer (automatic),110.8,7553.6,0,8,91.1,20.0
CRM-03035,Male,0,0,0,1,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,0,Electronic check,84.5,84.5,1,3,36.7,100.0
CRM-03036,Female,1,1,0,25,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,69.3,1813.1,0,2,27.8,87.0
CRM-03037,Male,0,0,0,67,0,0,Standard bandwidth,1,0,1,1,1,0,Annual commitment,1,Bank transfer (automatic),49.35,3321.35,0,5,54.4,0.0
CRM-03038,Male,0,0,0,32,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Credit card (automatic),20.35,707.5,0,1,8.9,42.0
CRM-03039,Female,1,1,0,67,1,1,High bandwidth,1,1,0,0,1,1,Annual commitment,1,Electronic check,105.6,7112.15,0,7,82.2,30.0
CRM-03040,Male,1,1,0,72,0,0,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),64.45,4641.1,0,7,72.2,0.0
CRM-03041,Male,0,1,0,71,1,1,High bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),108.6,7690.9,1,8,91.1,28.0
CRM-03042,Male,0,0,1,1,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,49.9,49.9,0,3,36.7,92.0
CRM-03043,Male,0,0,0,46,0,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Bank transfer (automatic),30.3,1380.1,1,1,8.9,87.0
CRM-03044,Female,1,0,0,2,0,0,Standard bandwidth,0,0,1,0,0,0,Open enrollment,1,Electronic check,30.4,78.65,1,2,27.8,82.0
CRM-03045,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,45.4,45.4,1,2,27.8,92.0
CRM-03046,Female,0,1,0,48,1,0,Standard bandwidth,0,1,1,0,0,1,Annual commitment,1,Electronic check,65.65,3094.65,0,5,54.4,32.0
CRM-03047,Female,0,1,0,61,1,1,High bandwidth,0,0,1,1,1,1,Annual commitment,1,Bank transfer (automatic),103.3,6518.35,0,7,82.2,28.0
CRM-03048,Female,0,1,0,32,1,0,High bandwidth,0,1,0,0,0,1,Open enrollment,0,Bank transfer (automatic),84.15,2585.95,1,3,26.7,95.0
CRM-03049,Female,0,0,0,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,44.45,82.7,0,1,8.9,92.0
CRM-03050,Female,0,0,0,3,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Electronic check,19.75,58.85,1,1,8.9,92.0
CRM-03051,Female,0,0,0,5,1,0,High bandwidth,0,0,0,1,0,1,Open enrollment,1,Credit card (automatic),85.4,425.9,1,4,45.6,88.0
CRM-03052,Female,0,1,1,71,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Bank transfer (automatic),89.9,6342.7,0,8,81.1,8.0
CRM-03053,Male,0,1,0,37,1,1,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Mailed check,55.05,2030.75,0,4,55.6,67.0
CRM-03054,Male,0,1,1,65,1,1,High bandwidth,0,0,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),104.1,6700.05,0,7,82.2,28.0
CRM-03055,Female,0,0,1,67,1,1,High bandwidth,0,1,0,1,1,1,Annual commitment,1,Bank transfer (automatic),106.6,7244.7,0,7,82.2,38.0
CRM-03056,Male,0,0,1,49,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Credit card (automatic),75.2,3678.3,1,2,27.8,95.0
CRM-03057,Male,0,1,1,50,1,1,Standard bandwidth,1,0,0,1,1,0,Multi-year commitment,1,Credit card (automatic),70.5,3486.65,0,6,73.3,18.0
CRM-03058,Male,0,1,1,25,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Electronic check,19.6,411.15,0,1,8.9,42.0
CRM-03059,Female,0,0,1,17,1,1,Standard bandwidth,0,0,1,0,0,0,Annual commitment,1,Mailed check,55.85,937.5,1,4,55.6,32.0
CRM-03060,Female,0,1,1,64,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Mailed check,24.05,1559.15,0,3,46.7,42.0
CRM-03061,Male,0,1,0,25,0,0,Standard bandwidth,0,0,1,0,1,0,Annual commitment,1,Credit card (automatic),38.1,970.4,0,3,36.7,32.0
CRM-03062,Male,1,0,0,23,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Electronic check,106.4,2483.5,1,7,82.2,85.0
CRM-03063,Male,1,1,0,24,0,0,Standard bandwidth,0,0,1,1,0,0,Open enrollment,0,Mailed check,34.25,828.2,0,2,17.8,65.0
CRM-03064,Female,0,0,0,37,1,1,High bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,100.05,3810.55,0,6,73.3,85.0
CRM-03065,Female,0,0,0,21,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,68.65,1493.2,0,2,27.8,87.0
CRM-03066,Male,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,45.8,45.8,0,2,27.8,92.0
CRM-03067,Female,0,0,0,10,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,75.75,777.3,0,3,46.7,100.0
CRM-03068,Male,0,0,0,6,1,0,High bandwidth,0,1,0,0,0,1,Open enrollment,1,Electronic check,84.4,556.35,1,4,45.6,100.0
CRM-03069,Male,0,1,0,51,1,1,High bandwidth,1,1,0,0,0,1,Annual commitment,1,Credit card (automatic),96.4,4911.05,0,6,73.3,30.0
CRM-03070,Female,0,0,0,10,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,20.55,187.35,0,2,27.8,92.0
CRM-03071,Female,0,0,0,6,0,0,Standard bandwidth,1,1,0,1,0,1,Open enrollment,0,Credit card (automatic),50.95,307.6,0,4,35.6,60.0
CRM-03072,Male,0,1,1,47,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Mailed check,90.5,4318.35,0,9,100.0,8.0
CRM-03073,Female,0,1,1,61,1,1,Standard bandwidth,1,1,1,1,0,1,Annual commitment,1,Electronic check,79.4,4820.55,0,8,91.1,8.0
CRM-03074,Female,0,0,0,52,0,0,Standard bandwidth,1,1,1,0,1,1,Multi-year commitment,1,Bank transfer (automatic),58.75,3038.55,0,6,63.3,12.0
CRM-03075,Female,0,1,1,35,1,1,Standard bandwidth,1,1,0,0,0,0,Open enrollment,1,Credit card (automatic),59.45,2136.9,0,5,64.4,67.0
CRM-03076,Male,0,1,0,71,1,1,High bandwidth,0,1,1,0,1,1,Annual commitment,1,Bank transfer (automatic),105.7,7472.15,0,7,82.2,40.0
CRM-03077,Female,0,0,0,6,1,0,Standard bandwidth,1,1,0,0,0,0,Open enrollment,0,Electronic check,56.25,389.1,1,3,26.7,72.0
CRM-03078,Male,0,1,0,45,1,0,Standard bandwidth,1,0,1,0,0,0,Multi-year commitment,0,Credit card (automatic),53.3,2296.25,0,3,26.7,12.0
CRM-03079,Female,1,0,0,2,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,85.55,187.45,1,4,55.6,100.0
CRM-03080,Female,0,0,0,4,1,0,Standard bandwidth,0,1,0,0,1,1,Open enrollment,1,Bank transfer (automatic),68.65,261.25,1,5,54.4,92.0
CRM-03081,Male,0,0,0,2,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,24.3,38.45,0,0,0.0,92.0
CRM-03082,Male,0,0,0,4,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,0,Electronic check,77.85,299.2,1,2,17.8,100.0
CRM-03083,Male,0,0,0,51,1,1,Standard bandwidth,1,0,0,1,0,0,Annual commitment,0,Credit card (automatic),59.9,3043.6,0,4,45.6,10.0
CRM-03084,Male,0,1,1,60,1,1,Limited access,0,0,0,0,0,0,Annual commitment,0,Credit card (automatic),23.95,1506.4,0,2,27.8,42.0
CRM-03085,Male,0,0,0,9,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Mailed check,20.15,163.7,0,2,27.8,47.0
CRM-03086,Male,0,0,0,3,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Bank transfer (automatic),105.35,323.25,1,7,82.2,90.0
CRM-03087,Male,0,0,0,17,1,1,High bandwidth,0,0,1,1,0,1,Open enrollment,1,Bank transfer (automatic),95.65,1640.0,0,6,73.3,73.0
CRM-03088,Female,0,0,0,8,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,87.05,762.1,1,4,55.6,100.0
CRM-03089,Male,0,1,1,46,1,0,Standard bandwidth,1,0,1,1,1,1,Multi-year commitment,0,Mailed check,81.0,3846.35,0,6,53.3,8.0
CRM-03090,Female,0,0,0,68,1,0,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),82.45,5646.6,0,8,81.1,8.0
CRM-03091,Male,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,1,Mailed check,53.5,53.5,1,3,36.7,92.0
CRM-03092,Female,0,1,0,4,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),20.5,79.05,0,1,8.9,47.0
CRM-03093,Female,0,0,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,25.1,25.1,1,1,18.9,92.0
CRM-03094,Male,0,0,1,28,1,0,Standard bandwidth,0,1,0,1,0,0,Annual commitment,1,Credit card (automatic),54.4,1516.6,0,4,45.6,30.0
CRM-03095,Female,0,0,0,39,1,0,Standard bandwidth,0,1,0,0,1,0,Annual commitment,1,Credit card (automatic),58.6,2224.5,0,4,45.6,42.0
CRM-03096,Male,0,0,0,11,1,0,High bandwidth,0,0,1,0,0,1,Open enrollment,0,Electronic check,84.8,888.75,0,3,26.7,90.0
CRM-03097,Female,0,1,0,71,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Credit card (automatic),61.4,4310.35,0,6,63.3,20.0
CRM-03098,Male,0,0,1,2,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.4,42.9,0,1,8.9,92.0
CRM-03099,Male,1,1,0,30,1,0,High bandwidth,0,1,1,0,0,0,Open enrollment,1,Mailed check,79.65,2365.15,1,4,45.6,85.0
CRM-03100,Female,0,0,0,17,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.15,353.65,0,1,8.9,42.0
CRM-03101,Female,0,1,0,55,1,1,High bandwidth,0,1,1,0,1,0,Open enrollment,1,Credit card (automatic),94.45,5073.1,0,6,73.3,85.0
CRM-03102,Female,0,0,0,58,1,1,High bandwidth,1,0,0,0,0,0,Open enrollment,1,Bank transfer (automatic),79.8,4526.85,0,4,55.6,75.0
CRM-03103,Female,0,0,0,5,1,0,Standard bandwidth,1,0,0,1,0,0,Open enrollment,0,Electronic check,54.2,308.25,1,3,26.7,60.0
CRM-03104,Female,1,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Electronic check,19.45,19.45,1,2,27.8,92.0
CRM-03105,Male,1,0,0,9,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,74.05,678.45,0,3,46.7,100.0
CRM-03106,Male,0,0,0,26,1,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,0,Bank transfer (automatic),49.15,1237.3,0,2,17.8,75.0
CRM-03107,Female,0,0,0,50,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),19.4,1023.95,0,1,8.9,42.0
CRM-03108,Female,0,1,0,72,1,1,High bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),113.65,8182.75,0,9,100.0,8.0
CRM-03109,Female,0,0,1,43,1,0,High bandwidth,1,1,0,1,1,1,Annual commitment,1,Credit card (automatic),106.0,4532.3,0,7,72.2,18.0
CRM-03110,Male,0,0,0,56,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Bank transfer (automatic),25.95,1444.05,0,3,46.7,42.0
CRM-03111,Female,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.1,19.1,0,1,8.9,92.0
CRM-03112,Male,0,1,1,72,1,1,High bandwidth,0,1,1,0,1,1,Multi-year commitment,1,Electronic check,103.4,7372.65,1,7,82.2,40.0
CRM-03113,Male,0,1,0,72,1,1,High bandwidth,1,1,0,1,0,1,Multi-year commitment,1,Bank transfer (automatic),100.55,7325.1,0,7,82.2,18.0
CRM-03114,Male,0,1,0,36,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,95.4,3474.2,0,5,64.4,95.0
CRM-03115,Male,0,0,0,5,1,0,Standard bandwidth,0,0,1,1,1,1,Open enrollment,0,Bank transfer (automatic),75.15,392.65,0,5,44.4,78.0
CRM-03116,Female,0,0,0,13,1,1,High bandwidth,0,1,1,0,0,0,Open enrollment,1,Electronic check,84.45,1058.6,1,5,64.4,85.0
CRM-03117,Female,1,0,0,44,1,0,High bandwidth,0,1,1,0,0,1,Annual commitment,0,Credit card (automatic),89.15,3990.75,0,4,35.6,40.0
CRM-03118,Female,1,1,1,70,1,1,High bandwidth,0,1,1,1,1,1,Annual commitment,1,Electronic check,107.9,7475.85,0,8,91.1,28.0
CRM-03119,Male,0,0,0,44,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Credit card (automatic),19.5,835.5,0,1,8.9,42.0
CRM-03120,Female,1,1,0,32,1,1,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Credit card (automatic),85.95,2628.6,1,4,55.6,95.0
CRM-03121,Female,0,1,0,69,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),24.95,1718.35,0,3,46.7,42.0
CRM-03122,Female,1,0,0,16,1,0,Standard bandwidth,0,0,0,1,1,0,Open enrollment,0,Electronic check,59.4,1023.9,1,3,26.7,75.0
CRM-03123,Male,1,1,1,68,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),19.5,1193.55,0,1,8.9,42.0
CRM-03124,Male,0,0,0,16,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),69.95,1205.5,0,2,27.8,87.0
CRM-03125,Male,0,1,1,68,1,0,Standard bandwidth,1,1,0,1,1,1,Multi-year commitment,0,Bank transfer (automatic),82.85,5776.45,0,6,53.3,18.0
CRM-03126,Male,0,0,0,4,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.0,78.9,0,1,8.9,92.0
CRM-03127,Female,0,1,1,26,0,0,Standard bandwidth,1,1,0,1,0,0,Open enrollment,0,Credit card (automatic),38.85,1025.15,0,3,26.7,55.0
CRM-03128,Female,0,0,0,29,0,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,30.6,856.35,1,2,27.8,87.0
CRM-03129,Male,0,0,1,5,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Credit card (automatic),20.35,122.0,0,1,8.9,92.0
CRM-03130,Male,0,1,0,70,1,1,High bandwidth,0,1,1,0,1,0,Annual commitment,1,Bank transfer (automatic),95.0,6602.9,0,6,73.3,40.0
CRM-03131,Male,0,1,0,24,1,0,Standard bandwidth,1,0,0,1,1,1,Annual commitment,0,Bank transfer (automatic),74.4,1712.9,0,5,44.4,18.0
CRM-03132,Female,1,1,0,72,1,1,Standard bandwidth,1,1,1,1,0,1,Multi-year commitment,0,Bank transfer (automatic),78.45,5682.25,0,7,72.2,8.0
CRM-03133,Male,0,0,0,1,1,0,High bandwidth,0,0,0,1,0,0,Open enrollment,1,Mailed check,74.3,74.3,0,3,36.7,88.0
CRM-03134,Male,0,1,0,70,0,0,Standard bandwidth,0,1,1,1,0,1,Annual commitment,1,Bank transfer (automatic),51.05,3635.15,0,5,54.4,20.0
CRM-03135,Female,0,1,1,36,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),19.2,702.9,0,1,8.9,87.0
CRM-03136,Female,1,0,0,38,1,1,High bandwidth,0,0,0,1,1,1,Open enrollment,1,Electronic check,99.55,3734.25,1,6,73.3,83.0
CRM-03137,Female,0,0,0,17,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,70.0,1144.5,1,2,27.8,87.0
CRM-03138,Female,0,1,1,41,1,1,High bandwidth,0,1,1,1,1,1,Annual commitment,1,Bank transfer (automatic),109.1,4454.25,0,8,91.1,28.0
CRM-03139,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,45.3,45.3,1,2,27.8,92.0
CRM-03140,Male,0,0,0,2,0,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,0,Bank transfer (automatic),29.85,75.6,1,1,8.9,80.0
CRM-03141,Male,0,0,0,14,1,0,High bandwidth,0,0,1,0,0,0,Open enrollment,0,Electronic check,76.45,1117.55,0,2,17.8,85.0
CRM-03142,Male,1,0,0,2,1,0,High bandwidth,0,1,1,1,0,1,Open enrollment,1,Credit card (automatic),95.1,180.25,1,6,63.3,78.0
CRM-03143,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.8,19.8,1,1,8.9,92.0
CRM-03144,Male,0,1,1,13,1,1,Standard bandwidth,0,1,1,1,1,0,Open enrollment,1,Electronic check,72.8,930.05,0,7,82.2,73.0
CRM-03145,Male,0,0,0,6,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,18.95,110.15,0,1,8.9,92.0
CRM-03146,Female,0,0,0,4,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Bank transfer (automatic),76.65,333.6,1,3,36.7,100.0
CRM-03147,Female,0,1,1,5,1,0,High bandwidth,0,1,0,1,1,1,Open enrollment,1,Mailed check,99.15,465.05,1,6,63.3,88.0
CRM-03148,Female,0,1,0,15,1,0,High bandwidth,1,0,1,0,1,1,Open enrollment,0,Electronic check,101.75,1669.4,0,5,44.4,65.0
CRM-03149,Female,0,0,0,47,1,0,High bandwidth,1,0,0,0,0,0,Open enrollment,0,Credit card (automatic),75.45,3545.1,0,2,17.8,75.0
CRM-03150,Female,0,0,0,8,1,0,Standard bandwidth,0,0,1,1,0,1,Open enrollment,0,Mailed check,64.1,504.05,0,4,35.6,70.0
CRM-03151,Male,0,0,0,17,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,25.65,440.2,0,1,18.9,87.0
CRM-03152,Male,0,1,1,15,1,0,High bandwidth,1,0,0,0,0,0,Open enrollment,0,Mailed check,75.1,1151.55,0,2,17.8,75.0
CRM-03153,Female,0,0,0,26,1,0,High bandwidth,1,0,1,1,0,1,Annual commitment,1,Bank transfer (automatic),95.85,2475.35,0,6,63.3,8.0
CRM-03154,Female,0,0,0,23,1,1,Standard bandwidth,1,0,0,0,0,0,Open enrollment,0,Electronic check,54.4,1249.25,0,3,36.7,67.0
CRM-03155,Female,1,0,0,4,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,0,Electronic check,72.75,317.75,0,2,17.8,100.0
CRM-03156,Male,0,0,1,29,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,19.85,535.05,0,1,8.9,42.0
CRM-03157,Female,0,0,0,25,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.05,461.3,0,1,8.9,87.0
CRM-03158,Male,0,0,0,9,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,44.95,431.0,1,1,8.9,92.0
CRM-03159,Male,0,1,0,18,1,0,Standard bandwidth,0,0,1,0,0,0,Open enrollment,1,Mailed check,49.55,878.35,1,3,36.7,77.0
CRM-03160,Male,1,0,0,3,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,94.85,335.75,0,5,64.4,100.0
CRM-03161,Female,0,1,1,69,0,0,Standard bandwidth,1,1,1,1,0,0,Multi-year commitment,0,Bank transfer (automatic),46.25,3121.4,0,4,35.6,0.0
